Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
Logging data at 02/12/2019 15:18:50
